temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,surface_pressure,month,hour,heating_season,temp_x_wind,pm2_5
-15.5,72,7.6,0.0,870.9,1,1,1,-117.8,23.6
-7.8,59,2.1,0.0,866.3,11,23,1,-16.38,65.4
10.9,20,14.3,0.0,866.1,4,11,0,155.87,4.7
-11.4,61,4.5,0.0,876.0,12,13,1,-51.300000000000004,25.0
-3.6,60,6.3,0.0,870.7,11,22,1,-22.68,70.3
-4.8,56,0.6,0.0,878.5,3,22,1,-2.88,27.9
-17.8,85,2.7,0.0,870.9,12,1,1,-48.06,54.4
1.6,53,7.2,0.0,863.4,4,5,0,11.520000000000001,32.2
17.5,79,2.5,0.0,871.0,7,8,0,43.75,10.6
3.3,65,6.1,0.0,869.6,6,5,0,20.13,8.4
-8.0,79,17.5,0.0,876.6,2,9,1,-140.0,1.9
13.0,33,16.2,0.0,863.9,10,16,0,210.6,3.2
-0.7,71,6.2,0.0,865.4,10,8,0,-4.34,13.4
27.5,34,13.7,0.0,870.3,6,18,0,376.75,7.4
-1.9,54,3.1,0.0,874.3,11,18,1,-5.89,50.1
-5.8,75,8.0,0.0,873.7,2,19,1,-46.4,17.2
-12.2,59,7.8,0.0,869.0,2,18,1,-95.16,12.1
-12.3,66,8.5,0.0,868.5,3,6,1,-104.55000000000001,38.5
7.3,86,3.0,0.0,878.0,9,9,0,21.9,15.0
16.2,29,3.5,0.0,873.6,6,8,0,56.699999999999996,0.3
-13.2,64,1.0,0.0,862.7,1,0,1,-13.2,57.4
-19.9,75,2.6,0.0,862.8,2,7,1,-51.739999999999995,67.1
9.4,66,2.3,0.0,873.3,9,22,0,21.619999999999997,12.5
5.9,40,20.2,0.0,875.3,10,14,0,119.18,1.5
-6.9,75,6.8,0.0,862.8,2,10,1,-46.92,29.3
-5.5,84,1.5,0.0,869.8,10,4,0,-8.25,14.1
11.7,30,1.3,0.0,874.2,5,2,0,15.209999999999999,6.2
9.0,73,8.7,0.0,866.0,9,0,0,78.3,17.7
17.0,20,20.5,0.0,876.1,5,18,0,348.5,3.8
14.7,72,4.7,0.0,872.4,7,8,0,69.09,4.9
6.2,9,22.1,0.0,867.3,4,14,0,137.02,1.5
4.9,94,5.7,0.0,869.6,9,4,0,27.930000000000003,8.3
5.3,54,8.0,0.0,873.3,5,2,0,42.4,17.0
-2.0,68,5.0,0.0,866.1,5,4,0,-10.0,20.4
-26.9,71,10.4,0.0,861.7,2,5,1,-279.76,22.4
12.1,86,4.0,0.5,863.2,6,1,0,48.4,10.5
-0.2,71,15.6,0.0,870.3,10,23,0,-3.12,12.0
-24.8,87,0.9,0.0,873.8,2,0,1,-22.32,67.3
-2.2,81,4.6,0.0,870.8,10,19,0,-10.12,17.3
-24.7,93,12.7,0.0,868.3,2,6,1,-313.69,15.7
-25.3,84,5.5,0.0,869.6,1,3,1,-139.15,37.4
8.4,92,9.0,0.0,857.8,5,6,0,75.60000000000001,6.9
6.5,57,9.0,0.0,859.2,9,4,0,58.5,5.7
-27.7,83,9.7,0.0,868.2,12,8,1,-268.69,55.6
12.0,50,8.1,0.0,866.9,5,3,0,97.19999999999999,7.1
-6.2,54,1.8,0.0,859.4,11,17,1,-11.16,35.2
-4.5,55,7.9,0.0,870.5,11,4,1,-35.550000000000004,40.5
-13.9,60,6.2,0.0,861.4,2,3,1,-86.18,25.4
7.7,49,15.1,0.1,861.4,5,17,0,116.27,5.4
12.9,41,5.6,0.0,881.3,10,13,0,72.24,4.2
-8.6,73,9.2,0.0,870.8,2,23,1,-79.11999999999999,24.8
14.8,90,7.8,0.0,862.8,7,1,0,115.44,10.2
-9.3,61,2.0,0.0,862.6,11,5,1,-18.6,31.2
25.6,45,5.7,0.0,871.3,8,17,0,145.92000000000002,5.1
23.6,58,6.9,0.0,865.0,8,21,0,162.84000000000003,11.1
21.4,41,5.4,0.0,876.5,8,17,0,115.56,4.0
-0.9,68,8.6,0.0,863.3,10,5,0,-7.74,7.1
-21.6,80,8.0,0.0,865.6,2,8,1,-172.8,22.4
-8.0,71,12.6,0.0,856.8,1,19,1,-100.8,8.7
21.1,61,2.2,0.0,870.7,8,10,0,46.42000000000001,10.1
2.5,60,6.3,0.0,862.7,10,21,0,15.75,21.9
-3.5,54,1.6,0.0,860.6,2,18,1,-5.6000000000000005,43.7
11.1,100,3.6,0.0,861.3,8,5,0,39.96,5.8
17.4,72,6.9,0.0,861.0,7,1,0,120.06,9.7
13.0,33,6.5,0.0,866.1,4,19,0,84.5,8.3
3.9,90,6.0,0.0,871.7,9,5,0,23.4,20.2
25.7,18,12.8,0.0,870.3,6,16,0,328.96000000000004,4.5
1.2,64,8.0,0.0,851.9,4,22,0,9.6,5.4
-20.6,68,5.9,0.0,878.1,12,16,1,-121.54000000000002,21.6
-3.5,85,2.2,0.0,873.0,10,2,0,-7.700000000000001,26.9
11.7,38,10.5,0.0,881.3,10,12,0,122.85,6.1
-1.7,67,8.1,0.0,866.5,4,8,0,-13.77,5.4
-3.8,46,8.6,0.0,870.5,3,21,1,-32.68,18.9
-14.0,86,6.6,0.0,886.0,2,21,1,-92.39999999999999,14.6
11.0,30,10.0,0.0,860.3,3,18,1,110.0,6.4
31.5,19,6.4,0.0,864.9,7,16,0,201.60000000000002,5.3
16.3,84,4.5,0.0,867.9,8,23,0,73.35000000000001,26.5
-9.6,60,13.2,0.0,870.8,2,16,1,-126.71999999999998,6.4
-15.8,60,12.1,0.0,860.8,1,3,1,-191.18,52.7
-3.3,54,10.0,0.0,878.9,10,12,0,-33.0,6.3
3.9,49,8.1,0.0,856.4,4,19,0,31.589999999999996,3.4
5.6,36,10.3,0.0,856.9,5,1,0,57.68,24.9
9.7,51,7.2,0.0,869.2,6,8,0,69.84,3.6
16.7,64,20.1,0.1,862.9,5,12,0,335.67,12.9
-16.0,76,6.6,0.1,862.1,3,5,1,-105.6,24.2
-19.3,55,1.6,0.0,876.0,1,0,1,-30.880000000000003,80.8
-12.9,80,5.6,0.0,877.4,2,22,1,-72.24,44.1
-14.7,86,7.1,0.0,875.7,11,5,1,-104.36999999999999,8.8
-19.7,94,9.2,0.0,865.9,1,1,1,-181.23999999999998,33.9
19.0,16,14.2,0.0,861.0,5,20,0,269.8,4.4
14.4,20,15.1,0.0,865.5,5,22,0,217.44,15.9
8.1,41,5.9,0.0,875.0,9,7,0,47.79,3.1
7.7,35,12.7,0.0,875.2,5,21,0,97.78999999999999,2.6
4.4,49,20.3,0.0,853.6,4,11,0,89.32000000000001,12.2
1.1,99,1.8,0.0,873.8,10,0,0,1.9800000000000002,11.6
-12.1,68,6.0,0.0,865.4,11,3,1,-72.6,19.2
2.8,66,10.7,0.0,865.4,10,0,0,29.959999999999997,10.0
-28.1,87,11.2,0.0,873.4,2,5,1,-314.71999999999997,21.5
-13.8,48,1.9,0.0,876.6,2,10,1,-26.22,68.2
6.8,86,4.3,0.0,865.5,5,2,0,29.24,17.1
15.2,86,5.8,0.0,871.6,7,2,0,88.16,12.3
5.7,90,1.3,0.0,871.4,8,5,0,7.41,5.5
9.0,86,17.0,0.0,866.6,8,9,0,153.0,2.3
19.1,67,0.8,0.0,865.0,8,23,0,15.280000000000001,11.6
25.1,23,10.6,0.0,870.7,6,19,0,266.06,4.9
0.3,61,0.4,0.0,866.1,10,8,0,0.12,24.0
19.6,35,8.2,0.0,874.8,9,12,0,160.72,6.1
-14.8,62,4.3,0.0,866.5,1,17,1,-63.64,46.1
-6.7,76,8.3,0.0,877.3,3,10,1,-55.61000000000001,9.0
-15.3,77,2.9,0.0,870.4,2,20,1,-44.37,27.1
16.6,24,11.7,0.0,876.5,5,15,0,194.22,4.1
14.3,29,7.5,0.0,872.4,5,23,0,107.25,9.3
-22.8,65,2.2,0.0,864.2,12,9,1,-50.160000000000004,81.3
-6.8,62,1.2,0.0,868.0,3,22,1,-8.16,43.3
-20.7,73,11.2,0.0,870.1,1,19,1,-231.83999999999997,19.2
16.4,42,14.4,0.0,867.4,6,20,0,236.16,11.3
-13.3,78,17.5,0.3,868.3,3,14,1,-232.75,15.5
2.2,36,18.5,0.0,868.1,4,12,0,40.7,1.9
-16.1,88,7.0,0.0,874.1,3,3,1,-112.70000000000002,14.5
23.9,56,7.2,0.0,870.8,8,9,0,172.07999999999998,12.4
-0.0,44,6.2,0.0,876.2,11,13,1,-0.0,9.6
-15.2,82,7.4,0.0,876.4,11,11,1,-112.48,31.4
-10.8,69,6.1,0.0,869.7,2,15,1,-65.88,18.0
7.5,72,2.7,0.0,865.0,9,2,0,20.25,21.7
1.1,81,5.2,0.0,876.3,9,6,0,5.720000000000001,8.7
2.1,35,6.2,0.0,857.3,3,1,1,13.020000000000001,8.7
-16.1,58,4.6,0.0,877.1,3,14,1,-74.06,12.1
21.3,38,8.6,0.1,866.7,6,13,0,183.18,12.7
10.7,90,8.5,0.0,866.1,6,4,0,90.94999999999999,22.9
18.9,45,5.6,0.0,871.7,8,9,0,105.83999999999999,3.2
7.0,42,11.7,0.0,870.2,11,13,1,81.89999999999999,9.6
22.8,50,11.0,0.0,870.8,8,17,0,250.8,2.8
7.4,39,15.9,0.0,876.0,10,13,0,117.66000000000001,1.5
5.1,77,6.9,0.0,863.2,9,1,0,35.19,6.4
-4.9,48,9.2,0.0,879.9,2,17,1,-45.08,6.5
17.0,81,7.4,0.0,861.7,7,7,0,125.80000000000001,9.9
11.6,43,0.9,0.0,871.5,5,2,0,10.44,19.3
-11.6,42,4.0,0.0,880.5,4,7,0,-46.4,27.3
-17.3,69,9.5,0.0,874.1,1,15,1,-164.35,10.7
-4.5,74,15.3,0.0,872.7,11,7,1,-68.85000000000001,6.3
20.4,35,11.4,0.0,866.5,6,2,0,232.56,8.7
1.4,53,8.4,0.0,872.6,10,21,0,11.76,13.1
-5.2,35,4.2,0.0,877.0,11,16,1,-21.840000000000003,21.8
10.3,100,2.9,0.0,868.9,8,4,0,29.87,13.6
-22.0,62,6.8,0.0,878.8,11,23,1,-149.6,6.1
-5.1,79,2.3,0.0,873.7,10,6,0,-11.729999999999999,31.1
22.8,49,7.8,0.0,864.6,6,15,0,177.84,9.8
1.3,57,7.0,0.0,864.8,4,23,0,9.1,21.4
-29.0,58,11.3,0.0,877.7,2,5,1,-327.70000000000005,37.1
-3.0,14,2.8,0.0,873.2,3,0,1,-8.399999999999999,14.3
27.4,25,21.6,0.0,868.3,6,17,0,591.84,10.3
15.8,33,6.2,0.0,860.0,5,6,0,97.96000000000001,20.4
15.7,29,11.9,0.0,864.1,5,17,0,186.82999999999998,7.3
14.8,18,12.2,0.0,859.2,4,18,0,180.56,3.4
-19.9,81,1.8,0.0,863.5,12,8,1,-35.82,51.9
-11.7,75,7.0,0.0,877.2,2,0,1,-81.89999999999999,33.2
-20.4,58,3.4,0.0,876.5,1,14,1,-69.36,23.3
-5.4,43,4.7,0.0,872.3,3,9,1,-25.380000000000003,19.2
-13.1,69,4.3,0.0,860.9,11,2,1,-56.33,41.8
10.4,89,9.9,0.3,864.8,8,11,0,102.96000000000001,3.2
23.9,19,7.2,0.0,867.1,6,22,0,172.07999999999998,8.3
-10.0,66,14.1,0.0,880.5,11,7,1,-141.0,1.6
-6.9,67,5.1,0.0,873.5,1,12,1,-35.19,17.4
-6.7,51,1.8,0.0,864.6,4,6,0,-12.06,16.1
3.5,47,19.1,0.0,866.5,5,10,0,66.85000000000001,1.3
-1.3,64,11.8,0.0,874.3,3,16,1,-15.340000000000002,5.7
8.1,97,7.9,0.0,868.1,9,5,0,63.99,3.8
-11.4,68,6.8,0.0,868.2,3,5,1,-77.52,66.6
-23.7,76,0.8,0.0,869.9,2,10,1,-18.96,77.5
15.1,78,4.6,0.0,871.2,9,19,0,69.46,3.4
16.6,64,4.0,0.0,859.4,6,7,0,66.4,28.2
-5.3,50,0.4,0.0,876.0,11,11,1,-2.12,67.5
19.5,36,21.0,0.0,868.4,7,18,0,409.5,4.8
-6.6,82,3.6,0.0,864.0,2,19,1,-23.759999999999998,24.9
-0.2,69,6.6,0.0,864.1,11,16,1,-1.32,16.5
-3.3,66,8.3,0.0,869.8,11,16,1,-27.39,17.9
-2.5,73,12.6,0.3,877.5,10,9,0,-31.5,2.5
-13.1,76,14.0,0.0,874.3,2,16,1,-183.4,2.2
8.3,93,3.9,0.0,872.3,6,4,0,32.370000000000005,11.0
14.4,93,5.6,0.0,865.3,7,6,0,80.64,20.6
13.4,74,6.2,0.0,867.6,8,7,0,83.08,9.5
2.6,39,18.5,0.0,876.7,11,13,1,48.1,3.7
-15.0,88,5.4,0.0,876.6,12,23,1,-81.0,24.2
20.8,77,5.6,0.0,868.3,7,20,0,116.47999999999999,6.3
-8.4,79,6.9,0.0,873.5,12,14,1,-57.96000000000001,14.0
4.6,95,6.5,0.0,870.1,9,0,0,29.9,25.4
-12.9,77,4.4,0.1,872.6,12,18,1,-56.760000000000005,36.1
-3.6,62,14.0,0.0,868.8,3,2,1,-50.4,2.0
-2.1,45,9.6,0.0,868.0,3,20,1,-20.16,15.8
-8.2,74,12.6,0.0,863.8,4,6,0,-103.32,2.3
-6.9,56,1.7,0.0,859.4,11,19,1,-11.73,50.4
15.1,64,7.9,0.0,874.1,9,19,0,119.29,2.3
2.4,23,13.2,0.0,872.7,4,9,0,31.679999999999996,6.3
8.8,95,7.0,0.0,863.5,6,5,0,61.60000000000001,19.9
-29.5,82,3.6,0.0,882.2,12,21,1,-106.2,34.7
-8.2,67,5.5,0.0,877.7,3,9,1,-45.099999999999994,32.9
9.6,59,15.0,0.0,870.7,9,10,0,144.0,1.8
-5.8,53,12.7,0.0,879.2,3,17,1,-73.66,4.9
-6.9,76,7.8,0.0,859.7,11,20,1,-53.82,39.0
-19.4,91,3.7,0.0,874.9,1,23,1,-71.78,82.7
-27.4,57,4.2,0.0,867.7,12,1,1,-115.08,79.9
-12.9,56,5.7,0.0,888.3,11,17,1,-73.53,18.2
-19.3,61,3.1,0.0,877.6,1,19,1,-59.830000000000005,49.8
-8.2,65,5.9,0.0,862.0,3,2,1,-48.379999999999995,10.5
-14.7,79,7.7,0.0,878.1,2,3,1,-113.19,18.1
-2.3,69,5.9,0.0,874.2,10,4,0,-13.57,15.0
11.1,25,12.4,0.0,867.4,4,18,0,137.64,6.8
-2.7,54,11.1,0.0,859.5,2,22,1,-29.970000000000002,32.8
7.9,19,7.9,0.0,878.1,4,18,0,62.410000000000004,3.4
-8.5,63,2.9,0.0,879.9,11,21,1,-24.65,25.8
13.1,97,5.2,0.0,868.3,7,4,0,68.12,13.6
-21.1,92,5.8,0.0,863.4,3,1,1,-122.38000000000001,46.8
-1.7,27,8.8,0.0,864.9,3,2,1,-14.96,17.9
14.0,95,0.4,0.0,871.3,8,8,0,5.6000000000000005,10.4
18.1,27,9.3,0.0,870.2,9,21,0,168.33,8.4
18.0,60,1.6,0.0,860.4,6,8,0,28.8,22.6
-22.6,83,0.9,0.0,874.4,12,17,1,-20.340000000000003,38.5
0.1,23,5.9,0.0,876.6,10,19,0,0.5900000000000001,15.9
18.7,27,17.5,0.0,869.9,9,14,0,327.25,3.4
14.3,50,9.2,0.0,874.3,8,17,0,131.56,2.6
-24.3,70,4.7,0.0,872.0,1,6,1,-114.21000000000001,64.3
-3.2,72,6.3,0.0,860.5,4,6,0,-20.16,17.1
11.0,34,13.6,0.0,867.5,10,17,0,149.6,4.4
8.0,87,8.7,0.7,870.5,5,3,0,69.6,20.2
-12.7,56,2.4,0.0,877.2,11,6,1,-30.479999999999997,45.2
-1.7,70,2.5,0.0,874.0,10,3,0,-4.25,19.4
13.0,55,8.3,0.0,876.4,9,11,0,107.9,2.6
13.7,91,5.8,0.0,861.2,8,9,0,79.46,5.5
-24.6,79,6.8,0.0,864.1,2,22,1,-167.28,22.3
22.2,47,4.9,0.0,865.5,8,20,0,108.78,6.4
5.8,93,5.2,0.0,863.0,5,21,0,30.16,16.1
12.2,79,5.0,0.0,870.3,8,8,0,61.0,13.2
-15.8,76,8.6,0.0,871.2,1,2,1,-135.88,18.9
4.6,26,5.8,0.0,861.0,4,9,0,26.679999999999996,5.8
-23.5,93,0.8,0.0,878.6,2,8,1,-18.8,54.2
-15.3,68,5.7,0.0,872.3,2,9,1,-87.21000000000001,44.1
-19.7,80,3.1,0.0,862.4,1,7,1,-61.07,57.3
-31.3,88,4.9,0.0,882.3,12,7,1,-153.37,19.0
5.6,87,2.9,0.0,869.8,5,6,0,16.24,10.4
-23.0,58,5.1,0.0,876.4,1,12,1,-117.3,77.5
-20.6,60,3.9,0.0,855.5,12,6,1,-80.34,46.1
9.6,28,7.1,0.0,868.4,4,8,0,68.16,9.9
11.4,63,5.4,0.0,870.6,8,21,0,61.56000000000001,9.1
-17.5,46,2.1,0.0,871.2,1,8,1,-36.75,48.5
-6.5,80,12.7,0.2,881.0,10,15,0,-82.55,4.3
-10.3,42,3.5,0.0,877.6,3,5,1,-36.050000000000004,25.8
-3.3,68,3.3,0.0,866.0,11,22,1,-10.889999999999999,32.1
14.2,24,12.1,0.0,869.7,5,15,0,171.82,10.5
1.0,72,1.1,0.0,878.0,10,10,0,1.1,4.8
-9.7,63,6.3,0.0,872.8,12,15,1,-61.10999999999999,5.5
22.9,32,6.7,0.0,866.1,6,14,0,153.43,11.6
-24.5,65,12.0,0.0,880.7,12,1,1,-294.0,0.7
5.1,82,3.1,0.0,863.7,9,5,0,15.809999999999999,18.8
19.1,47,6.1,0.0,866.1,9,10,0,116.51,3.1
3.5,90,7.1,0.0,863.6,10,4,0,24.849999999999998,5.0
-16.7,85,3.8,0.0,871.9,2,5,1,-63.459999999999994,17.4
24.3,25,2.4,0.0,869.2,6,9,0,58.32,7.7
17.2,63,9.4,0.0,863.9,8,3,0,161.68,18.9
3.9,93,3.5,0.0,865.7,9,2,0,13.65,14.8
25.1,47,9.5,0.0,867.2,8,12,0,238.45000000000002,3.9
3.9,33,22.4,0.0,862.9,4,16,0,87.36,2.9
12.6,53,8.9,0.0,864.5,10,10,0,112.14,5.7
15.5,45,13.7,0.1,874.2,9,15,0,212.35,2.5
-8.5,71,6.6,0.0,870.6,3,21,1,-56.099999999999994,18.3
-16.6,70,6.5,0.0,867.6,12,17,1,-107.9,13.6
-4.8,79,11.4,0.2,878.7,10,4,0,-54.72,26.6
9.7,43,10.6,0.0,867.3,3,18,1,102.82,7.9
-19.7,72,6.1,0.0,873.4,11,16,1,-120.16999999999999,4.7
13.4,16,12.3,0.0,862.9,4,15,0,164.82000000000002,2.6
10.6,67,9.3,0.1,876.5,9,15,0,98.58,3.7
11.0,57,9.9,0.0,863.6,9,1,0,108.9,12.4
0.8,62,8.8,0.0,877.0,10,15,0,7.040000000000001,2.0
19.9,11,8.9,0.0,870.1,4,12,0,177.10999999999999,7.1
-14.3,64,1.6,0.0,875.5,11,5,1,-22.880000000000003,38.1
-5.2,86,0.6,0.0,874.8,3,6,1,-3.12,13.2
9.1,25,8.9,0.0,851.4,5,1,0,80.99,6.4
20.5,59,14.3,0.0,873.1,8,14,0,293.15000000000003,6.8
0.8,47,10.6,0.0,872.7,3,10,1,8.48,12.3
-6.6,87,16.7,0.2,862.6,3,7,1,-110.21999999999998,4.6
-4.0,32,5.1,0.0,872.2,10,6,0,-20.4,22.8
-16.5,64,7.3,0.0,880.8,12,12,1,-120.45,61.2
-17.7,73,4.2,0.0,876.0,12,11,1,-74.34,17.5
16.1,28,11.8,0.0,873.7,6,18,0,189.98000000000002,6.2
-14.2,68,7.1,0.0,868.8,11,23,1,-100.82,16.2
17.5,79,5.5,0.0,875.9,8,9,0,96.25,10.4
5.9,66,0.9,0.0,866.6,6,4,0,5.3100000000000005,11.3
9.9,65,4.5,0.0,871.3,5,8,0,44.550000000000004,12.2
1.4,50,19.4,0.0,867.5,5,22,0,27.159999999999997,9.7
-3.4,47,7.0,0.0,881.8,2,11,1,-23.8,15.3
18.8,13,5.7,0.0,868.3,5,20,0,107.16000000000001,8.0
23.9,24,11.0,0.0,871.5,7,16,0,262.9,6.1
-13.0,66,5.1,0.0,871.1,2,23,1,-66.3,39.6
16.6,50,12.0,0.0,872.9,8,15,0,199.20000000000002,4.9
4.1,21,8.8,0.0,872.7,3,14,1,36.08,12.3
16.0,28,6.2,0.0,871.4,6,21,0,99.2,7.1
12.9,50,14.2,0.0,871.1,9,16,0,183.18,3.3
-2.9,58,11.4,0.0,878.9,2,14,1,-33.06,11.6
-18.4,57,4.2,0.0,870.4,12,11,1,-77.28,58.0
11.0,23,21.6,0.0,861.0,5,14,0,237.60000000000002,5.8
-12.6,83,8.0,0.0,872.2,11,23,1,-100.8,3.4
-6.8,77,7.4,0.0,869.7,3,19,1,-50.32,8.1
-17.2,77,2.6,0.0,876.4,3,7,1,-44.72,47.8
17.3,79,10.8,0.0,863.5,6,5,0,186.84000000000003,18.3
2.9,36,22.2,0.0,873.8,10,13,0,64.38,2.1
1.0,77,10.1,0.0,872.1,9,5,0,10.1,5.1
-1.1,72,3.8,0.0,871.7,11,19,1,-4.18,28.6
13.0,53,16.7,0.0,868.2,9,15,0,217.1,2.1
-15.8,84,4.7,0.1,868.0,11,2,1,-74.26,17.1
-17.4,61,2.0,0.0,874.3,12,20,1,-34.8,78.9
8.9,85,1.8,0.0,866.0,6,3,0,16.02,8.6
1.2,44,15.8,0.0,866.5,3,17,1,18.96,2.5
-13.6,79,7.3,0.5,868.2,11,3,1,-99.28,16.4
11.6,41,13.9,0.0,865.7,6,0,0,161.24,28.0
-5.0,58,8.7,0.0,861.0,2,16,1,-43.5,15.7
9.3,56,2.7,0.0,863.4,6,5,0,25.110000000000003,19.3
-13.8,78,13.7,0.0,874.3,11,15,1,-189.06,6.8
-20.4,68,2.1,0.0,872.2,2,8,1,-42.839999999999996,56.6
14.8,79,7.2,0.0,867.9,7,1,0,106.56,13.8
0.9,12,11.5,0.0,872.5,3,15,1,10.35,12.5
-18.1,59,4.5,0.0,875.3,12,14,1,-81.45,26.5
-12.5,38,3.0,0.0,871.3,2,22,1,-37.5,48.9
-6.3,51,8.0,0.0,877.8,11,20,1,-50.4,20.0
15.6,88,4.4,0.0,867.4,8,0,0,68.64,26.2
11.1,62,4.5,0.0,867.2,9,21,0,49.949999999999996,19.4
-12.9,75,10.0,0.0,874.3,11,10,1,-129.0,2.9
-21.3,81,5.9,0.0,865.1,2,5,1,-125.67000000000002,29.0
-19.4,81,12.8,0.0,865.6,1,8,1,-248.32,25.2
20.8,66,13.9,0.7,865.5,7,16,0,289.12,11.4
6.4,40,11.0,0.0,870.3,4,11,0,70.4,1.4
13.6,93,5.6,0.0,865.7,7,21,0,76.16,7.4
4.5,21,16.6,0.0,860.2,3,17,1,74.7,4.1
11.6,31,9.5,0.0,872.5,4,18,0,110.2,3.3
10.6,48,5.3,0.0,870.8,6,6,0,56.18,5.6
4.7,87,16.9,0.0,869.0,9,2,0,79.42999999999999,1.4
-24.4,79,3.1,0.0,874.4,2,10,1,-75.64,45.5
11.4,64,6.9,0.0,869.0,9,8,0,78.66000000000001,4.1
-7.9,68,12.3,0.0,866.1,4,7,0,-97.17000000000002,7.1
-1.3,54,9.0,0.0,870.5,4,21,0,-11.700000000000001,21.4
18.0,42,16.8,0.0,870.4,8,17,0,302.40000000000003,4.5
12.3,27,16.4,0.0,861.0,4,11,0,201.72,5.9
-13.9,62,2.3,0.0,865.4,1,19,1,-31.97,53.6
-1.7,60,5.4,0.0,870.1,3,13,1,-9.18,23.3
-2.2,59,2.7,0.0,869.1,4,5,0,-5.940000000000001,56.1
-16.8,79,5.2,0.0,875.2,2,20,1,-87.36000000000001,13.1
-13.7,39,7.8,0.0,874.3,12,14,1,-106.85999999999999,9.5
6.9,17,8.7,0.0,871.7,4,10,0,60.03,4.4
0.9,78,7.8,0.1,863.6,10,14,0,7.02,4.2
-8.0,76,14.4,0.0,863.3,4,5,0,-115.2,2.4
-15.5,66,6.5,0.0,869.8,12,23,1,-100.75,59.4
-19.4,81,4.9,0.0,879.9,12,13,1,-95.06,29.4
-7.5,56,6.6,0.0,857.0,1,14,1,-49.5,17.3
-33.1,60,6.7,0.0,871.2,1,7,1,-221.77,84.3
21.9,42,15.6,0.0,867.2,6,14,0,341.64,7.3
7.3,69,3.0,0.1,864.0,5,20,0,21.9,11.9
7.5,82,2.3,0.0,869.4,9,9,0,17.25,15.9
-7.4,72,6.9,0.0,877.6,11,11,1,-51.06,12.3
-0.9,57,8.5,0.0,864.6,3,5,1,-7.65,11.4
1.0,22,9.2,0.0,858.1,3,22,1,9.2,14.9
11.7,63,9.7,0.0,867.5,9,22,0,113.48999999999998,4.0
-14.5,62,1.2,0.0,880.6,1,15,1,-17.4,32.4
26.3,38,14.5,0.0,875.1,8,14,0,381.35,6.2
8.5,83,7.2,0.0,869.2,6,4,0,61.2,9.0
-4.6,46,5.1,0.0,878.9,11,0,1,-23.459999999999997,28.2
3.5,39,9.3,0.0,877.4,4,9,0,32.550000000000004,5.7
-17.8,69,4.7,0.0,872.4,12,19,1,-83.66000000000001,21.1
0.3,66,2.8,0.0,864.4,10,6,0,0.84,21.4
7.2,35,17.2,0.0,851.3,4,10,0,123.84,16.8
-22.3,76,5.2,0.0,869.3,12,18,1,-115.96000000000001,55.1
12.0,99,4.2,0.0,862.9,8,7,0,50.400000000000006,5.6
-5.1,90,11.0,0.0,873.1,11,7,1,-56.099999999999994,19.1
6.7,30,10.1,0.0,868.7,5,20,0,67.67,7.6
-16.9,91,4.2,0.0,856.8,12,5,1,-70.98,36.7
5.8,57,8.1,0.0,867.8,9,22,0,46.98,5.0
20.0,48,5.2,0.0,867.8,6,10,0,104.0,7.9
27.9,27,3.7,0.0,867.5,6,11,0,103.23,15.3
13.5,53,13.8,0.0,875.0,8,13,0,186.3,3.2
-11.5,77,9.4,0.0,862.6,12,19,1,-108.10000000000001,20.6
7.9,60,5.1,0.0,876.6,9,19,0,40.29,3.3
4.2,23,17.4,0.0,869.6,4,15,0,73.08,12.5
14.9,41,8.3,0.0,870.9,6,4,0,123.67000000000002,14.2
26.6,37,15.3,0.0,875.4,8,17,0,406.98,6.7
-21.1,71,10.4,0.0,865.3,12,7,1,-219.44000000000003,8.2
-21.2,46,2.4,0.0,867.3,1,4,1,-50.879999999999995,57.2
18.1,46,14.8,0.0,871.7,8,14,0,267.88000000000005,3.4
18.1,69,4.9,0.1,870.1,7,4,0,88.69000000000001,6.2
13.7,47,13.6,0.0,874.5,8,18,0,186.32,2.6
-15.0,69,6.4,0.0,881.6,11,14,1,-96.0,14.0
0.3,73,4.4,0.0,867.3,10,5,0,1.32,17.2
15.6,47,17.5,0.0,869.0,5,8,0,273.0,14.0
14.1,62,6.8,0.0,864.4,7,3,0,95.88,7.1
5.6,57,10.0,0.0,870.7,5,9,0,56.0,1.4
20.9,33,5.2,0.0,871.7,8,11,0,108.67999999999999,3.4
-20.1,64,10.1,0.0,872.5,1,3,1,-203.01000000000002,21.6
-16.1,75,18.8,0.0,883.2,11,4,1,-302.68000000000006,2.5
-11.1,71,4.7,0.0,862.7,11,21,1,-52.17,64.5
-9.0,73,3.8,0.0,875.5,11,22,1,-34.199999999999996,30.2
18.9,38,6.4,0.0,867.7,8,13,0,120.96,7.4
-0.1,65,4.3,0.0,871.6,10,21,0,-0.43,29.5
-10.8,74,6.8,0.0,872.7,1,15,1,-73.44,16.9
-18.5,80,7.1,0.1,875.4,12,18,1,-131.35,2.8
-5.7,27,9.0,0.0,875.1,4,20,0,-51.300000000000004,17.2
-23.2,94,1.1,0.0,873.1,1,8,1,-25.52,66.6
-1.1,61,16.4,0.2,868.7,11,12,1,-18.04,3.1
-25.7,81,1.6,0.0,880.1,1,10,1,-41.120000000000005,57.5
30.4,19,1.8,0.0,871.8,6,11,0,54.72,8.0
10.7,96,1.1,0.0,874.7,8,6,0,11.77,10.0
